task_name,instance_id,instance_content,standard_output,cnlp_output,cnlp_score
task385_,14,"Context: Kendall went places all day and they felt very tired afterwards. 
 Question: Why did Kendall do this? 
 Options: (A) have it by the end of the day (B) visit different stores for fun (C) go back to bed and rest",B,"Incorrect Answer: (A) have it by the end of the day
",0
task385_,15,"Context: Sasha based the decision on their experiences and was happy to agree to tell the story. 
 Question: What will Sasha want to do next? 
 Options: (A) watch a movie (B) needed to understand someone's story first before she could tell it (C) tell the story",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (A) watch a movie
",1
task385_,16,"Context: Remy won the last pair of tickets to a sold out concert for their favorite band. Remy doesn't want to go alone. 
 Question: What will Remy want to do next? 
 Options: (A) be invited to the concert (B) take the day off work (C) go to the concert",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) take the day off work
",0
task385_,17,"Context: Kendall did not take Tracy's answer seriously when they said they were sailing on a pirate ship all day. 
 Question: How would Kendall feel afterwards? 
 Options: (A) distrusting (B) common (C) Like their friend was silly",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) common
",0
task385_,18,"Context: Riley has been meek and allowed people to walk all over them. Riley has enough and tells the person off. 
 Question: How would Riley feel afterwards? 
 Options: (A) meek and delicate (B) weak and fragile (C) strong and confident",A,"Incorrect Answer: (A) meek and delicate
",1
task385_,19,"Context: Riley took Jan inside the house because it was almost time to go to bed. 
 Question: How would Riley feel afterwards? 
 Options: (A) sleepy (B) tired (C) confident in what they are doing",C,"Incorrect Answer: (C) confident in what they are doing
",1
task385_,20,"Context: After Lee divorced his first wife, he married another three times. 
 Question: How would Lee feel afterwards? 
 Options: (A) romantic (B) run-down (C) sleepy",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (C) sleepy
",0
task385_,21,"Context: Austin wanted to avoid attention so Austin created a fight between Kendall and Tom. 
 Question: What does Austin need to do before this? 
 Options: (A) wanted to be able to sneak away unnoticed (B) tell Tom that Kendall hates Tom (C) didn't want anyone notice he was leaving",C,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

(C) didn't want anyone notice he was leaving 
",1
task385_,22,"Context: Kendall is a tenant who has not paid rent, so Carson issued them an edict. 
 Question: What will Carson want to do next? 
 Options: (A) evict Kendall (B) get them out out of the apartment (C) rent the apartment to someone else",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (C) rent the apartment to someone else
",0
task385_,23,"Context: Jesse was out running errands when she had to go to the bathroom. Jesse came all the way home to go. 
 Question: Why did Jesse do this? 
 Options: (A) run more errands (B) go back (C) doesn't like public places",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (A) run more errands
",1
task385_,24,"Context: Alex got out of the cage that a person had put them in forcefully. 
 Question: How would Alex feel afterwards? 
 Options: (A) regretful (B) free (C) skilled",C,"Incorrect Answer: (A) regretful
",0
task385_,25,"Context: Jesse wiped away their tears after the argument with their parents. 
 Question: What will Jesse want to do next? 
 Options: (A) hang out with their parents (B) make their parents mad again (C) be alone for a while",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) make their parents mad again
",0
task385_,26,"Context: Lee felt angry at Sasha and tripped them while they were walking by. Lee ended up twisting Sasha's ankle. 
 Question: How would you describe Lee? 
 Options: (A) mean (B) remorseful (C) guilty",B,"Incorrect Answer: (B) remorseful
",1
task385_,27,"Context: Lee took Alex's time away from an important project to guard the president at his upcoming speech. 
 Question: What does Lee need to do before this? 
 Options: (A) Continue protecting the president (B) kill any potential hitmen (C) inform Alex of his new task",A,"Incorrect Answer: (A) Continue protecting the president 
",1
task385_,28,"Context: Remy put cream on Lee's face with SPF 15 so they would not sunburn so easy. 
 Question: Why did Remy do this? 
 Options: (A) would not sunburn so easy (B) help Lee to not get sunburned (C) have fun with Lee",C,"Incorrect Answer: (C) have fun with Lee
",0
task385_,29,"Context: Aubrey said she would help with the party and bake the cake. 
 Question: What does Aubrey need to do before this? 
 Options: (A) wanted to be friendly (B) throw away the ingredients (C) buy the cake pan",A,"Incorrect Answer: (B) throw away the ingredients
",0
task385_,30,"Context: Riley was curious about Aubrey's pet cat, so Aubrey told Riley the name of the cat. 
 Question: What will Aubrey want to do next? 
 Options: (A) and Riley will take the cat to the vet (B) be nice (C) show Riley pictures of the cat",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (A) and Riley will take the cat to the vet
",1
task385_,31,"Context: It was a couple hours past Tracy's bedtime, so Alex finally put Tracy to bed. 
 Question: What will Tracy want to do next? 
 Options: (A) go to sleep (B) go to bed (C) sleep",B,"Incorrect Answer: (B) go to bed
",1
task385_,32,"Context: At the annual performance of the Nutcracker, Jan performed the dance well. 
 Question: What will happen to Others? 
 Options: (A) Others will be amazed by Jan (B) get a scholarship to Julliard (C) get a standing ovation",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) get a scholarship to Julliard
",1
task385_,33,"Context: After taking a notepad out of his apron, Austin waited on Sasha. 
 Question: How would you describe Austin? 
 Options: (A) A waiter (B) A good friend (C) A good boyfriend",B,"Incorrect Answer: (B) A good friend
",1
task385_,34,"Context: Remy prevented their pancakes from sticking to he pan and made a good breakfast. 
 Question: What will Remy want to do next? 
 Options: (A) enjoy the pancakes (B) he was a good cook (C) he was careful",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (C) he was careful
",0
task385_,35,"Context: Carson met his sister for lunch and invited the others as well. 
 Question: What will Others want to do next? 
 Options: (A) The others will socialize next (B) The others will go to school next (C) The others will get revenge next",B,"Incorrect Answer: (B) The others will go to school next
",1
task385_,36,"Context: Jordan put Lee to shame because of his bad performance there. 
 Question: How would Lee feel as a result? 
 Options: (A) very ashamed (B) successful (C) like a winner",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) successful
Another Incorrect Answer: (C) like a winner
",1
task385_,37,"Context: sydney was a police officer so she provided free information to people. 
 Question: What will Others want to do next? 
 Options: (A) appreciate sydney (B) resent sydney (C) hate sydney",B,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (C) hate sydney
",0
task385_,38,"Context: Jesse made Remy really happy when they cooked them their favorite lunch. 
 Question: Why did Jesse do this? 
 Options: (A) understand Remy (B) So their friend would have something good (C) know how to cook",C,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (A) understand Remy
",0
task385_,39,"Context: Alex bought a birthday cake for her boss because she had a crush on him. 
 Question: What does Alex need to do before this? 
 Options: (A) say happy birthday (B) find a birthday cake (C) smash the birthday cake",C,"Incorrect Answer: (A) say happy birthday
",0
task385_,40,"Context: Remy gave Skylar anything they asked for and as a result Skylar would only ask for more. 
 Question: How would Skylar feel as a result? 
 Options: (A) like asking for more (B) thankful for Remy (C) a pushover",B,"Incorrect Answer: (C) a pushover
",1
task385_,41,"Context: Skylar showed theird friends the scar running down their face with pride. 
 Question: How would you describe Skylar? 
 Options: (A) a beauty (B) bad for him (C) a fighter",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) bad for him
",0
task385_,42,"Context: Taylor ran faster in the race and kept trying to do their best. 
 Question: What does Taylor need to do before this? 
 Options: (A) enter another competition (B) take a rest (C) want to go faster",B,"Incorrect Answer: (B) take a rest 
",1
task385_,43,"Context: Robin played football with Riley's friends until they all realized they were hungry for pizza. 
 Question: What will Riley want to do next? 
 Options: (A) order pizza (B) hang out with his friends (C) perfect his football skills",B,"Incorrect Answer: (C) perfect his football skills
",0
task385_,44,"Context: Carson sent Tracy's academic books to college because Tracy's forgot them after Christmas Break. 
 Question: What will Carson want to do next? 
 Options: (A) assure Tracy's success (B) give Tracy a tracking number (C) make sure the guests arrive",C,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (C) make sure the guests arrive
",1
task385_,45,"Context: Jan was busy with other chores, so Remy put Jan's toy away. 
 Question: What will Jan want to do next? 
 Options: (A) throw out her toys (B) need to pick up the toys (C) thank Remy",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

(A) throw out her toys
",1
task385_,46,"Context: Sasha expected Riley to attack the dissertation that was being presented for review. 
 Question: What does Sasha need to do before this? 
 Options: (A) write a dissertation (B) storm out of the review board (C) throw away a dissertation",B,"Incorrect Answer: (C) throw away a dissertation
",0
task385_,47,"Context: Alex tried to get away and don´t go see his aunt. 
 Question: What will Alex want to do next? 
 Options: (A) sick (B) Go to his aunt funeral (C) Drive to the country side",A,"Analyzing the context and question to identify incorrect answers.
Selecting one of the two incorrect answer options.

Incorrect Answer: (B) Go to his aunt funeral 
",0
task385_,48,"Context: Carson and their three buddies lived together but after Carson stole from the landlord, Carson was evicted from their apartment leaving the others still there. 
 Question: How would Others feel as a result? 
 Options: (A) a thief (B) pity for Carson (C) a horrible person",C,"Incorrect Answer: (A) a thief 
",0
task385_,49,"Context: The school was infested with rats and as Carson was the principal, they sent a message to the assembly. 
 Question: What will Carson want to do next? 
 Options: (A) send the exterminators away (B) close the school (C) freak out",C,"Incorrect Answer: (A) send the exterminators away
",0
task385_,50,"Context: Kendall wanted to ask Jan if she had gotten a date to the dance yet. 
 Question: What will Kendall want to do next? 
 Options: (A) talk to Jan (B) clean her home (C) make a pizza",B,"Incorrect Answer: (B) clean her home
",1
