task_name,instance_id,instance_content,standard_output,cnlp_output,cnlp_score
task729_,11,"A testator died and through his will gave his entire estate to charity, but the gift failed because the will was executed 10 days prior to the testator's death. A man then filed a claim against the estate, alleging that he was the son and heir of the testator. At the trial on the man's claim, the man was unable to produce any proof of a ceremonial marriage, but established the following by undisputed evidence: (a) that his mother and the testator had cohabited for a number of years; and (b) that his mother had predeceased the testator by one day. Assume that this jurisdiction has a relevant Dead Man's Statute in effect. At trial, the man's attorney called a clerk at a winter resort hotel. The clerk testified that the testator and the man's mother had come to the hotel for many years and he often saw the testator sign the hotel register as ""Mr. and Mrs. Testator. ""The trial court should rule the clerk's testimony
(A)admissible, because the clerk had personal knowledge of the matter. (B)admissible as a pedigree exception to the hearsay rule. (C)inadmissible, because the clerk's testimony is not the best evidence. (D)inadmissible, under the Dead Man's Statute.",A,"The correct answer is (D) inadmissible, under the Dead Man's Statute.

The Dead Man's Statute is a rule of evidence that prohibits a party from testifying about a conversation or transaction with a deceased person, if the party has an interest in the outcome of the case. In this scenario, the man is claiming to be the son and heir of the testator, and therefore has an interest in the outcome of the case. The clerk's testimony about the testator's signature on the hotel register is being offered to prove that the testator and the man's mother were married, which would support the man's claim.

However, the Dead Man's Statute would prohibit the clerk's testimony because it is a statement about a transaction or conversation with the deceased testator, and the man has an interest in the outcome of the case. The fact that the clerk has personal knowledge of the matter or that the testimony is not hearsay does not overcome the prohibition under the Dead Man's Statute.",0
task729_,12,"A resident announced his candidacy for state representative. A law in the state requires new political entrants (regardless of party affiliation) to obtain three times the number of signatures as other candidates who have run for office previously. The resident, however, failed to obtain the necessary number of authenticating signatures to have his name placed on the ballot. The resident filed a complaint in federal district court alleging the unconstitutionality of the authenticating requirement. Which of the following, if established, is the state's strongest argument for sustaining the validity of the authenticating requirement?
(A)The resident's petition contained a large number of false signatures. (B)A similar authenticating statute was held to be constitutional in another state the previous year. (C)The authenticating requirement was necessary to further a compelling state interest. (D)Two other candidates had successfully petitioned to have their names included on the ballot.",C,The state's strongest argument would be that the requirement is necessary to further a compelling state interest. (D) is wrong because the fact that others had no trouble meeting the requirement does not make the requirement constitutional. (B) is wrong because the constitutionality of a law in one state has no bearing on the constitutionality of a similar law in another state. (A) is wrong because the fact that this resident's petition contained false signatures does not justify the requirement that he needed three times as many signatures as other candidates.,1
task729_,13,"A plaintiff, a former city employee, sued the city for his alleged wrongful discharge from a civil service position. The plaintiff alleged that his supervisor had discharged him in retaliation after she learned that he had told the police he thought the supervisor might be embezzling. At trial, the plaintiff has called the supervisor as an adverse witness, and the supervisor has testified that the plaintiff was fired for incompetence. The plaintiff's attorney then asks the supervisor, ""Isn't it true that before the discharge you were told that [the plaintiff ] had reported to the police that you were pilfering money from the office coffee fund?"" For what purpose(s) is the plaintiff's question permissible? 
(A)Only to establish the supervisor's improper motive in discharging the plaintiff. (B)Only to impeach the supervisor's veracity as a witness because of her dishonesty. a witness because of her dishonesty. (C)Only to impeach the supervisor's veracity as a witness because of her personal bias against her accuser, the plaintiff. (D)Both to impeach by showing bias and to establish improper motive in discharging the plaintiff.",D,"(D) is correct. The question is permissible to show the supervisor's motive for firing the plaintiff, which is to retaliate against the plaintiff for making the report. In addition, the question is admissible to show the supervisor's bias or motive to lie. The supervisor has a personal stake in denying the allegations, and in discrediting the person who made them. This is a proper use of extrinsic evidence to show bias.
(A) is incorrect because the question is not only permissible to establish the supervisor's motive, but also to show her bias. (B) is incorrect because the question is not admissible to show the supervisor's general bad character for dishonesty. The alleged embezzlement is a specific incident that is probative of the supervisor's bias and motive to retaliate against the plaintiff. (C) is incorrect because the question is not only permissible to show the supervisor's bias, but also to establish her motive for firing the plaintiff.

ANSWER: D",1
task729_,14,"In which of the following stages does an indigent person not have the Sixth Amendment right to counsel?
(A)Preliminary Hearing (B)Arraignment (C)investigative surveillance (D)Post-charge lineups",C,"The correct answer is (C) investigative surveillance.

The Sixth Amendment right to counsel attaches at the initiation of adversarial judicial proceedings, which includes arraignment, post-charge lineups, and preliminary hearings. However, investigative surveillance is a pre-charge, pre-arraignment stage of the criminal process, and the Sixth Amendment right to counsel does not attach at this stage.

Therefore, the correct answer is (C) investigative surveillance.",1
task729_,15,"An investor sued a corporation for stock fraud. In presenting his case-in-chief, the investor sought to introduce an issue of a newspaper to show the corporation's stock price on that given day. Upon objection by the corporation's attorney, this evidence should be
(A)admitted, under the business records exception. (B)admitted, under the market reports exception. (C)excluded, because the newspaper copy does not fit within any established exception to the hearsay rule. (D)excluded, because it violates the best evidence rule.",B,"(B) is correct. The newspaper article is an exception to the hearsay rule because it is a market report or other compilation. Under this exception, documents that collect and summarize data, such as prices or happenings, are admissible into evidence. This exception is based on the assumption that the person or persons collecting the data have a high degree of trustworthiness. Newspapers are considered to be trustworthy because the publishers are concerned with their reputation for accuracy. In addition, the information in the newspaper is set forth in a way that is designed to be a trustworthy compilation of data. Because the newspaper is admissible under the market reports exception, (B) is correct. (A) is incorrect because the business records exception requires that the person who made the record have a business duty to accurately record the information contained in the record. The newspaper article was not prepared for the purpose of recording a business transaction. (C) is incorrect because the newspaper article does fit within the market reports hearsay exception. (D) is incorrect because the best evidence rule only applies to the proving of the terms of a writing. Here, the terms of the writing (i.e., the newspaper article) are not at issue. The investor is not trying to prove what the newspaper said about the stock price; rather, he is trying to prove the stock price itself. Therefore, the best evidence rule is inapplicable.",1
task729_,16,"A defendant was charged with murder. The defendant was a butcher by trade, and it was crucial to the prosecution's case against the defendant to prove that the victim was stabbed to death with a butcher's knife. The prosecution called a police officer to the stand. The assistant district attomey marked a colored photograph of the dead murder victim for identification and was ready to question the police officer. Before the prosecutor proceeded further, the defense counsel objected to any use of the victim's photo, which pictured 14 stab wounds to his body. The photo is
(A)admissible, for the limited purpose of showing that the stab wounds resulted from a butcher's knife.  (B)admissible, because it is relevant to the prosecution's case, and all relevant evidence is, by its nature, admissible.  (C)admissible, because the photo would neither mislead the jury nor waste time.  (D)inadmissible.",D,The correct answer is (A).,0
task729_,17,"While driving her company vehicle near a pedestrian mall, a woman came upon the scene of a three-car accident. She was so busy gawking at the damaged vehicles that she failed to see one of the victims lying on the road in front of her car. She hit and ran over the victim, who survived and sued the woman's company. The victim offers the testimony of a witness to the incident. Referring to the woman, the witness stated, ""The driver of that car ran over the victim as he was lying on the ground awaiting an ambulance, and said  It is all my fault, I should have been paying more attention to my driving. "" Assume for this question that the woman is available to testify. The trial judge should rule that the testimony is
(A)admissible as a declaration against interest. (B)admissible as a present sense impression. (C)admissible as an admission. (D)inadmissible as hearsay not within any recognized exception.",C,"The correct answer is (C) admissible as an admission.

The woman's statement ""It is all my fault, I should have been paying more attention to my driving"" is an admission of fault, which is a statement by a party opponent that is being offered against her by the victim. As an admission, it is admissible as non-hearsay under the Federal Rules of Evidence.

The other options are incorrect:

(A) Declaration against interest is a hearsay exception that applies when a person makes a statement against their own interest, but the woman's statement is not against her interest, it's an admission of fault.

(B) Present sense impression is a hearsay exception that applies when a person makes a statement describing or explaining an event or condition while they are perceiving it or immediately after, but the woman's statement is not a description of the event, it's an admission of fault.

(D) The statement is not inadmissible as hearsay, it's an admission by a party opponent, which is admissible as non-hearsay.

Therefore, the correct answer is (C) admissible as an admission.",1
task729_,18,"A man decided to give a cabin he owned to his daughter at his death. To accomplish this goal, he delivered to his attorney a deed that fully complied with the applicable statute of frauds and told his attorney to record the deed when he died unless he later gave the attorney instructions to the contrary. Three weeks after dropping off the deed, the man properly drafted and executed his own will, which left all of his real property to his son. One year later, the man died, and the attorney immediately recorded the deed. At the time of the man's death, the cabin was titled in his name and he owned no other real property. The daughter and the son now disagree as to who is entitled to ownership of the cabin. Other than the jurisdiction's statute of frauds and statute of wills, there are no applicable statutes. Who is entitled to ownership of the cabin? 
(A)The daughter, because the attorney was, for gift-law purposes, a trustee for the daughter. (B)The daughter, because the deed fully complied with the statute of frauds. (C)The son, because the deed was not delivered to the daughter during the man's lifetime. (D)The son, because the proper execution of the will revoked the earlier gift to the daughter.",C,"The man and the daughter did not satisfy the valid delivery requirement for a gift to occur. The man's delivery of the deed to his attorney does not constitute an ""At the time of the man's death, the cabin was titled in his name and he owned no other real property. The daughter and the son now disagree as to who is entitled to ownership of the cabin. Other than the jurisdiction's statute of frauds and statute of wills, there are no applicable statutes. Who is entitled to ownership of the cabin? (A) The daughter, because the attorney was, for gift-law purposes, a trustee for the daughter. (B) The daughter, because the deed fully complied with the statute of frauds. (C) The son, because the deed was not delivered to the daughter during the man's lifetime. (D) The son, because the proper execution of the will revoked the earlier gift to the daughter. 

Answer C is correct. The only requirements that must be satisfied for a gift to occur are the intent to make a gift and acceptance of the gift by the donee. Here, the facts indicate that the man had the requisite donative intent. The man, however, did not deliver the deed to the daughter. Delivery is a necessary element of a gift. The man's delivery of the deed to his attorney is not sufficient to constitute a valid delivery because the attorney is not the donee. The man could have made the attorney the agent of the daughter for the purpose of receiving the deed, but the facts do not support this conclusion. The man instructed his attorney to record the deed only after his death. The attorney, therefore, was holding the deed as an agent for the man, not the daughter. Because the man did not deliver the deed to the daughter during his lifetime, the gift was not valid, and the cabin passed to the son as the beneficiary of the man's will. Thus,

Answer C is correct, and Answers A, B, and D are incorrect.",1
task729_,19,"A man borrowed $500,000 from a bank, securing the loan with a mortgage on a commercial building he owned. The mortgage provided as follows: ""No prepayment may be made on this loan during the first two years after the date of this mortgage. Thereafter, prepayment may be made in any amount at any time but only if accompanied by a prepayment fee of 5% of the amount prepaid."" One year later, the man received an unexpected cash gift of $1 million and wished to pay off the $495,000 principal balance still owed on the loan. $495,000 principal balance still owed on the loan. Concerned that the bank might refuse prepayment, despite a rise in market interest rates in the year since the loan was made, or at least insist on the 5% prepayment fee, the man consulted an attorney concerning the enforceability of the above-quoted clause. There is no applicable statute. What is the attorney likely to say? 
(A)The entire clause is unenforceable, because it violates a public policy favoring the prompt and early repayment of debt. (B)The entire clause is unenforceable, because the rise in interest rates will allow the bank to reloan the funds without loss. (C)The two-year prepayment prohibition and the prepayment fee provision are both valid and enforceable. (D)The two-year prepayment prohibition is unenforceable, but the prepayment fee provision is enforceable.",D,"The correct answer is (D) The two-year prepayment prohibition is unenforceable, but the prepayment fee provision is enforceable.

The attorney is likely to advise that the two-year prepayment prohibition is unenforceable because it violates the public policy favoring the prompt and early repayment of debt. However, the prepayment fee provision is likely to be enforceable as it is a reasonable provision that compensates the bank for the loss of interest income resulting from the prepayment.",1
task729_,20,"A defendant has been charged with making a false statement to a federally insured financial institution to secure a loan. At trial, the prosecutor calls the defendant's wife as a willing witness to testify that the defendant told her in confidence that he had misrepresented his assets on the loan application. The defendant objects to his wife's testimony. Should the testimony be admitted?
(A)No, because even though the wife is a willing witness, the defendant has the right to exclude confidential marital communications in federal court. (B)No, but only if the law of the state where the defendant and his wife reside recognizes a privilege for confidential marital communications. (C)Yes, because in federal court the right not to testify belongs to the testifying spouse, and she is a willing witness. (D)Yes, because while the adverse testimonial privilege is recognized in federal court, the marital communications privilege is not.",A,C,0
task729_,21,"A man with a herniated lumbar disk was a passenger in a car that was hit by another car going through a stop sign. He was hospitalized and released with instructions to continue his ongoing therapy treatments. X-rays and MRI's had shown the same lumbar disk herniation, and no additional injuries, although the man reported increased pain, discomfort and inability to function. He now required twice as much therapy and significantly stronger medications to control the pain. He sued the negligent driver. The driver argued that the passenger had the same herniated disk prior to and after the accident. Will the court take the case away from the jury on the basis that the passenger has not shown an injury?
(A)Yes, because the increased therapy is insufficient to justify a claim for damages. (B)Yes, because it would be impossible to separate the post-accident injuries from those that existed prior to the accident. (C)No, because he has shown an exacerbation of a pre-existing condition where there is enough evidence to apportion the damages. (D)No, all damages are always automatically switched to the driver who caused the second accident.",C,C,1
task729_,22,"A state law requires any lawn mower sold in the state to meet a specified minimum level of fuel efficiency. A new federal statute requires all power equipment, including lawn mowers, to be labeled with energy efficiency stickers to permit purchasers to make informed choices when buying such equipment. The statute does not expressly preempt state law. Assume that no other federal statute or administrative regulation addresses the energy efficiency of power equipment. Which of the following is the best argument the state can make for the continued validity of its law? 
(A)Congress cannot preempt state laws requiring a specified minimum level of requiring a specified minimum level of fuel efficiency for lawn mowers, because the use of such equipment is a wholly local event and, therefore, is beyond the regulatory authority vested in Congress by the commerce clause. (B)The law is unaffected by the federal statute, because Congress did not expressly prohibit state laws requiring power equipment to meet specified levels of fuel efficiency. (C)The purpose of the law is consistent with the purpose of the federal statute, enforcement of the law would not interfere with the full execution of the statute, and there is no evidence that Congress intended to preclude the states from enacting supplemental laws on this subject. (D)There is a very strong presumption that a specific state law on a subject normally within the state's police power prevails over a more general federal statute, because the Tenth Amendment reserves to the states primary authority over matters affecting public health, welfare, and safety.",C,The correct answer is (C).,1
task729_,23,"Gary Gamer purchased a computer from Electronic Warehouse Inc. Which of the below facts would be most favorable to Gary if he sought to rescind the purchase?
(A)Gary and the store clerk orally agreed to the sale of the computer for a price of $750. (B)Gary purchased the computer one month before his 18th birthday and 14 months later wants to disaffirm the contract. (C)The computer Gary picked out was defective; Electronic Warehouse offered to repair the computer but Gary refused to specify the particular defect and demands rescission. (D)Gary paid for the computer and was given a box that when he unpacked it at home contained a printer unit made by the same manufacturer.",D,D,1
task729_,24,"A manufacturer created a new brand of fish tackle which they sold throughout the country. Congress now imposes a tax of 14 cents on each set of tackle sold in the United States. This tax is
(A)unconstitutional, because the tackle is sold in interstate commerce. (B)unconstitutional, because it interferes with the sovereign right of state governments to engage in intrastate commerce. (C)constitutional, because the supremacy clause validates laws enacted by Congress. (D)constitutional, because it is within the power of Congress to raise revenue.",D,The correct answer is (D).,1
task729_,25,"A farmer contracted to sell 100 tons of his home-grown cucumbers to a wholesaler. An invasion of cucumber-eating insects attacked the crop and made it a poor season. The farmer delivered only 60 tons. The wholesaler claimed a breach of contract due to his being shorted 40 tons. The farmer sued the wholesaler for payment on the 60 tons, and the wholesaler counterclaimed for damages caused by the loss of the additional 40 tons. What is the most likely decision of the court?
(A)The farmer could have used insecticide to kill the insects; he breached the contract, and gets nothing. (B)There is an industry-wide implied condition that natural causes could limit the amount of an agricultural product -- the wholesaler must pay for the 60 tons and gets no credit on the rest. (C)The farmer breached the contract but he's entitled to be paid for the 60 tons, less the amount of damages suffered by the wholesaler in not getting the full value of the bargain. (D)The farmer is entitled to collect on the 60 tons and will be reimbursed for the 40 unproduced tons by the federal government.",B,The correct answer is (C).,0
task729_,26,"A buyer purchased a gallon of nonfat milk from a market. The milk, which was sold in a plastic container, had been processed and packaged by a dairy. That evening, the buyer was preparing dinner and poured himself a glass of milk from the container purchased at the market. He then sat down to eat his meal and proceeded to take a mouthful of milk. As he did so, the buyer felt something furry lodge in his mouth. He immediately spat out the furry object and saw that it was a dead mouse. The buyer suffered severe emotional distress but did not suffer any physical illness or injury. If the buyer asserts a claim against the dairy based on negligent manufacturing, he will most likely
(A)recover, because he suffered severe emotional distress. (B)recover, under the doctrine of res ipsa loquitur. (C)not recover, because the dairy's negligence only caused mental disturbance. (D)not recover, because the buyer's proper cause of action is for intentional infliction of mental distress.",C,B,0
task729_,27,"In 1960, a widower, advancing into old age, realizes that he is no longer able to farm his 1,000 acres; therefore, he decides to sell some of the farmland in parcels of 250 acres. The president of a development company is interested in purchasing three of the parcels. The president buys the three parcels from the widower and begins formulating plans for constructing single-family dwelling units on the land, which is located in an upper-middle-class area of the county. The original deed between thewidower and the development company contains a provision expressly binding ""upon all subsequent grantees, their heirs, and assigns,"" stipulating that any further subdivisions by any such persons shall be restricted to minimum two-acre lots to be used for single-family dwelling units only. In the original deed between the widower and the development company, the stipulation that restricted the size and residential character of any subsequent subdivision of the parcels is an example of a (an)
(A)easement. (B)affirmative covenant. (C)covenant for quiet enjoyment. (D)negative covenant.",D,D,1
task729_,28,"A resident of a state was the owner of a large tract of virgin forest. The resident conveyed the tract ""to the people of the state in fee simple; provided, however, that if any portion of said tract shall ever be used or developed for any commercial purpose or otherwise converted from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may reenter as of the grantor's former estate. ""Under state law, conveyances of real property to ""the people"" of the state are deemed to vest title in the state regarded as a legal entity, and custody over such property resides in an appointed official known as the director of environmental resources. The director granted a logging company the privilege to cut timber on a remote portion of the tract, together with incidental easements of way. The section that the logging company was to clear would be used for the development of a state recreational area. After the privilege was granted, the logging company proceeded to clear the timber, which he later sold for $10,000. When the resident learned that the logging company was cutting the timber and selling it, he notified the director to desist further exploitation of the land. In an ejectment action instituted by the resident against the state to recover the tract, what result would be expected?
(A)The resident would succeed, because the logging company's selling of the timber would entitle the resident to re-enter and terminate the grant to the state. (B)The resident would succeed, because the logging company's selling of the timber would constitute an automatic termination of the state's fee interest. (C)The resident would not succeed, because the director approved the clearing of the timber in order to develop the area for recreational purposes. (D)The resident would not succeed, because the reservation of the resident's right to terminate would be violative of the rule against perpetuities.",C,"The resident would succeed because the logging company's sale of the timber for $10,000 constituted a commercial use of the property that triggered the resident's right to reenter and terminate the grant to the state.

Answer A is correct. The facts state that the property was conveyed to the state ""in fee simple; provided, however, that if any portion of said tract shall ever be used or developed for any commercial purpose or otherwise converted from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may reenter as of the grantor's former estate."" The logging company's sale of the timber constituted a commercial use that triggered the resident's right to reenter and terminate the grant to the state.

Answer B is incorrect. The language of the deed did not state that a commercial use would automatically terminate the state's interest in the property. Instead, it provided that if a commercial use occurred, the resident ""may reenter and terminate"" the state's interest. Thus, the occurrence of a commercial use gave the resident a right to terminate the state's interest but did not automatically terminate that interest.

Answer C is incorrect. The facts state that the property was conveyed to the state ""in fee simple; provided, however, that if any portion of said tract shall ever be used or developed for any commercial purpose or otherwise converted from its natural state (with exception for recreational, scientific, or educational purposes), then the grantor or his successors in interest may reenter as of the grantor's former estate."" The logging company's sale of the timber constituted a commercial use that was not excepted from the general rule prohibiting commercial use. The fact that the timber was cleared to develop a recreational area does not change the fact that the timber was sold for $10,000, constituting a commercial use.

Answer D is incorrect. The rule against perpetuities (RAP) applies to three types of interests: 1) vested remainders subject to open, 2) contingent remainders, and 3) executory interests. The resident's right to reenter and terminate is an executory interest. The general rule is that the RAP is not applicable to interests retained by the grantor. Because the resident's right to reenter and terminate was a right retained by the grantor, it would not be subject to the RAP.

The resident would succeed because the logging company's sale of the timber for $10,000 constituted a commercial use of the property that triggered the resident's right to reenter and terminate the grant to the state.

The correct answer is A.",0
